"adm_0_name","year_month","dengue_total_monthly","total_precipitation"
"THAILAND",2008-12-01,2,NA
"THAILAND",2009-01-01,25198,NA
"THAILAND",2009-02-01,2,NA
"THAILAND",2009-03-01,9,NA
"THAILAND",2009-04-01,9,NA
"THAILAND",2009-05-01,21,NA
"THAILAND",2009-06-01,66,NA
"THAILAND",2009-07-01,29,NA
"THAILAND",2009-08-01,10,NA
"THAILAND",2009-09-01,6,NA
"THAILAND",2009-10-01,6,NA
"THAILAND",2009-11-01,6,NA
"THAILAND",2009-12-01,9,NA
"THAILAND",2010-01-01,1496,NA
"THAILAND",2010-02-01,1528,NA
"THAILAND",2010-03-01,2020,NA
"THAILAND",2010-04-01,1868,NA
"THAILAND",2010-05-01,3666,NA
"THAILAND",2010-06-01,6631,NA
"THAILAND",2010-07-01,10037,NA
"THAILAND",2010-08-01,11299,NA
"THAILAND",2010-09-01,7463,NA
"THAILAND",2010-10-01,3630,NA
"THAILAND",2010-11-01,2229,NA
"THAILAND",2010-12-01,1282,NA
"THAILAND",2011-01-01,1125,NA
"THAILAND",2011-02-01,956,NA
"THAILAND",2011-03-01,973,NA
"THAILAND",2011-04-01,1315,NA
"THAILAND",2011-05-01,3501,NA
"THAILAND",2011-06-01,5337,NA
"THAILAND",2011-07-01,5203,NA
"THAILAND",2011-08-01,4352,NA
"THAILAND",2011-09-01,2741,NA
"THAILAND",2011-10-01,1696,NA
"THAILAND",2011-11-01,1615,NA
"THAILAND",2011-12-01,945,NA
"THAILAND",2012-01-01,1050,NA
"THAILAND",2012-02-01,892,NA
"THAILAND",2012-03-01,1041,NA
"THAILAND",2012-04-01,1356,NA
"THAILAND",2012-05-01,3002,NA
"THAILAND",2012-06-01,4075,NA
"THAILAND",2012-07-01,3492,NA
"THAILAND",2012-08-01,3365,NA
"THAILAND",2012-09-01,2171,NA
"THAILAND",2012-10-01,1907,NA
"THAILAND",2012-11-01,1825,NA
"THAILAND",2012-12-01,1140,NA
"THAILAND",2013-01-01,3781,NA
"THAILAND",2013-02-01,2918,NA
"THAILAND",2013-03-01,3783,NA
"THAILAND",2013-04-01,4723,NA
"THAILAND",2013-05-01,8784,NA
"THAILAND",2013-06-01,16663,NA
"THAILAND",2013-07-01,18947,NA
"THAILAND",2013-08-01,13555,NA
"THAILAND",2013-09-01,6972,NA
"THAILAND",2013-10-01,3653,NA
"THAILAND",2013-11-01,2574,NA
"THAILAND",2013-12-01,1149,NA
"THAILAND",2014-01-01,887,NA
"THAILAND",2014-02-01,856,NA
"THAILAND",2014-03-01,1010,NA
"THAILAND",2014-04-01,770,NA
"THAILAND",2014-05-01,1436,NA
"THAILAND",2014-06-01,2637,NA
"THAILAND",2014-07-01,3552,NA
"THAILAND",2014-08-01,3365,NA
"THAILAND",2014-09-01,2697,NA
"THAILAND",2014-10-01,2292,NA
"THAILAND",2014-11-01,2237,NA
"THAILAND",2014-12-01,1431,NA
"THAILAND",2015-01-01,1367,NA
"THAILAND",2015-02-01,1160,NA
"THAILAND",2015-03-01,1511,NA
"THAILAND",2015-04-01,1939,NA
"THAILAND",2015-05-01,4645,NA
"THAILAND",2015-06-01,7937,NA
"THAILAND",2015-07-01,11068,NA
"THAILAND",2015-08-01,13461,NA
"THAILAND",2015-09-01,12922,NA
"THAILAND",2015-10-01,10660,NA
"THAILAND",2015-11-01,13731,NA
"THAILAND",2015-12-01,6252,NA
"THAILAND",2016-01-01,4057,NA
"THAILAND",2016-02-01,2505,NA
"THAILAND",2016-03-01,2347,NA
"THAILAND",2016-04-01,1307,NA
"THAILAND",2016-05-01,1230,NA
"THAILAND",2016-06-01,2503,NA
"THAILAND",2016-07-01,4991,NA
"THAILAND",2016-08-01,6676,NA
"THAILAND",2016-09-01,5012,NA
"THAILAND",2016-10-01,3498,NA
"THAILAND",2016-11-01,2627,NA
"THAILAND",2016-12-01,1713,NA
"THAILAND",2017-01-01,1598,NA
"THAILAND",2017-02-01,1229,NA
"THAILAND",2017-03-01,1104,NA
"THAILAND",2017-04-01,1174,NA
"THAILAND",2017-05-01,2230,NA
"THAILAND",2017-06-01,4411,NA
"THAILAND",2017-07-01,5368,NA
"THAILAND",2017-08-01,4812,NA
"THAILAND",2017-09-01,3179,NA
"THAILAND",2017-10-01,2484,NA
"THAILAND",2017-11-01,2512,NA
"THAILAND",2017-12-01,1742,NA
"THAILAND",2018-01-01,1272,NA
"THAILAND",2018-02-01,1183,NA
"THAILAND",2018-03-01,1544,NA
"THAILAND",2018-04-01,1790,NA
"THAILAND",2018-05-01,4532,NA
"THAILAND",2018-06-01,8765,NA
"THAILAND",2018-07-01,9257,NA
"THAILAND",2018-08-01,7976,NA
"THAILAND",2018-09-01,5936,NA
"THAILAND",2018-10-01,4712,NA
"THAILAND",2018-11-01,4493,NA
"THAILAND",2018-12-01,3616,NA
"THAILAND",2019-01-01,3583,NA
"THAILAND",2019-02-01,3195,NA
"THAILAND",2019-03-01,3480,NA
"THAILAND",2019-04-01,3175,NA
"THAILAND",2019-05-01,5527,NA
"THAILAND",2019-06-01,12892,NA
"THAILAND",2019-07-01,15525,NA
"THAILAND",2019-08-01,12464,NA
"THAILAND",2019-09-01,9768,NA
"THAILAND",2019-10-01,8391,NA
"THAILAND",2019-11-01,6842,NA
"THAILAND",2019-12-01,3024,NA
"THAILAND",2020-01-01,2444,NA
"THAILAND",2020-02-01,1782,NA
"THAILAND",2020-03-01,1618,NA
"THAILAND",2020-04-01,2140,NA
"THAILAND",2020-05-01,4190,NA
"THAILAND",2020-06-01,6690,NA
"THAILAND",2020-07-01,11315,NA
"THAILAND",2020-08-01,9027,NA
"THAILAND",2020-09-01,5604,NA
"THAILAND",2020-10-01,2929,NA
"THAILAND",2020-11-01,2036,NA
"THAILAND",2020-12-01,1136,NA
"THAILAND",2021-01-01,763,NA
"THAILAND",2021-02-01,551,NA
"THAILAND",2021-03-01,546,NA
"THAILAND",2021-04-01,333,NA
"THAILAND",2021-05-01,821,NA
"THAILAND",2021-06-01,1208,NA
"THAILAND",2021-07-01,792,NA
"THAILAND",2021-08-01,737,NA
"THAILAND",2021-09-01,625,NA
"THAILAND",2021-10-01,544,NA
"THAILAND",2021-11-01,523,NA
"THAILAND",2021-12-01,335,NA
"THAILAND",2022-01-01,376,NA
"THAILAND",2022-02-01,291,NA
"THAILAND",2022-03-01,359,NA
"THAILAND",2022-04-01,552,NA
"THAILAND",2022-05-01,1750,NA
"THAILAND",2022-06-01,4960,NA
"THAILAND",2022-07-01,5878,NA
"THAILAND",2022-08-01,4848,NA
"THAILAND",2022-09-01,4082,NA
"THAILAND",2022-10-01,4075,NA
"THAILAND",2022-11-01,4273,NA
"THAILAND",2022-12-01,3161,NA
"TIMOR-LESTE",1985-01-01,0,NA
"TIMOR-LESTE",1986-01-01,0,NA
"TIMOR-LESTE",1987-01-01,0,NA
"TIMOR-LESTE",1988-01-01,0,NA
"TIMOR-LESTE",1989-01-01,0,NA
"TIMOR-LESTE",1990-01-01,0,NA
"TIMOR-LESTE",1991-01-01,0,NA
"TIMOR-LESTE",1992-01-01,0,NA
"TIMOR-LESTE",1993-01-01,0,NA
"TIMOR-LESTE",1994-01-01,0,NA
"TIMOR-LESTE",1995-01-01,0,NA
"TIMOR-LESTE",1996-01-01,0,NA
"TIMOR-LESTE",1997-01-01,0,NA
"TIMOR-LESTE",1998-01-01,0,NA
"TIMOR-LESTE",1999-01-01,0,NA
"TIMOR-LESTE",2000-01-01,0,NA
"TIMOR-LESTE",2001-01-01,0,NA
"TIMOR-LESTE",2002-01-01,0,NA
"TIMOR-LESTE",2003-01-01,0,NA
"TIMOR-LESTE",2004-01-01,434,NA
"TIMOR-LESTE",2005-01-01,1128,NA
"TIMOR-LESTE",2006-01-01,162,NA
"TIMOR-LESTE",2007-01-01,227,NA
"TIMOR-LESTE",2008-01-01,108,NA
"TIMOR-LESTE",2009-01-01,175,NA
"TIMOR-LESTE",2010-01-01,433,NA
"TIMOR-LESTE",2011-01-01,302,NA
"TIMOR-LESTE",2012-01-01,751,NA
"TIMOR-LESTE",2013-01-01,502,NA
"TIMOR-LESTE",2020-01-01,1451,NA
"TIMOR-LESTE",2021-01-01,901,NA
"TIMOR-LESTE",2022-01-01,2374,NA
"TOKELAU",1982-01-01,0,NA
"TOKELAU",1992-01-01,0,NA
"TOKELAU",1993-01-01,0,NA
"TOKELAU",1994-01-01,0,NA
"TOKELAU",2000-01-01,0,NA
"TOKELAU",2001-01-01,4,NA
"TOKELAU",2002-01-01,0,NA
"TOKELAU",2003-01-01,0,NA
"TOKELAU",2004-01-01,0,NA
"TOKELAU",2009-01-01,0,NA
"TOKELAU",2017-04-01,0,NA
"TOKELAU",2017-05-01,0,NA
"TOKELAU",2017-06-01,0,NA
"TOKELAU",2017-07-01,0,NA
"TOKELAU",2017-08-01,0,NA
"TOKELAU",2017-09-01,0,NA
"TOKELAU",2017-10-01,3,NA
"TOKELAU",2017-11-01,2,NA
"TOKELAU",2017-12-01,0,NA
"TOKELAU",2018-01-01,0,NA
"TOKELAU",2018-03-01,0,NA
"TOKELAU",2018-04-01,0,NA
"TOKELAU",2018-05-01,0,NA
"TOKELAU",2018-06-01,0,NA
"TOKELAU",2018-07-01,0,NA
"TOKELAU",2018-08-01,0,NA
"TOKELAU",2018-09-01,0,NA
"TOKELAU",2018-10-01,0,NA
"TOKELAU",2018-11-01,0,NA
"TOKELAU",2018-12-01,0,NA
"TOKELAU",2019-01-01,0,NA
"TOKELAU",2019-02-01,0,NA
"TOKELAU",2019-03-01,0,NA
"TOKELAU",2019-04-01,0,NA
"TOKELAU",2019-05-01,0,NA
"TOKELAU",2019-06-01,0,NA
"TOKELAU",2019-07-01,0,NA
"TOKELAU",2019-08-01,0,NA
"TOKELAU",2019-09-01,0,NA
"TOKELAU",2019-10-01,0,NA
"TOKELAU",2020-01-01,0,NA
"TOKELAU",2020-02-01,0,NA
"TOKELAU",2020-03-01,0,NA
"TOKELAU",2020-04-01,0,NA
"TOKELAU",2020-05-01,0,NA
"TOKELAU",2020-06-01,0,NA
"TOKELAU",2021-10-01,0,NA
"TOKELAU",2021-11-01,0,NA
"TOKELAU",2022-01-01,0,NA
"TOKELAU",2022-02-01,0,NA
"TOKELAU",2022-03-01,0,NA
"TOKELAU",2022-04-01,0,NA
"TOKELAU",2022-05-01,0,NA
"TOKELAU",2022-06-01,0,NA
"TOKELAU",2022-07-01,0,NA
"TOKELAU",2022-08-01,0,NA
"TOKELAU",2022-09-01,0,NA
"TOKELAU",2022-11-01,1,NA
"TOKELAU",2022-12-01,2,NA
"TOKELAU",2023-01-01,5,NA
"TOKELAU",2023-04-01,3,NA
"TOKELAU",2023-05-01,0,NA
"TOKELAU",2023-06-01,14,NA
"TONGA",1980-01-01,3552,NA
"TONGA",1981-01-01,432,NA
"TONGA",1982-01-01,259,NA
"TONGA",1983-01-01,575,NA
"TONGA",1984-01-01,180,NA
"TONGA",1986-01-01,1,NA
"TONGA",1988-01-01,17,NA
"TONGA",1989-01-01,4,NA
"TONGA",1990-01-01,896,NA
"TONGA",1991-01-01,122,NA
"TONGA",1992-01-01,35,NA
"TONGA",1993-01-01,9,NA
"TONGA",1994-01-01,1,NA
"TONGA",1996-01-01,3,NA
"TONGA",1998-01-01,460,NA
"TONGA",2000-01-01,0,NA
"TONGA",2001-01-01,0,NA
"TONGA",2002-01-01,0,NA
"TONGA",2003-01-01,80,NA
"TONGA",2004-01-01,3,NA
"TONGA",2007-01-01,62,NA
"TONGA",2008-01-01,195,NA
"TONGA",2009-01-01,273,NA
"TONGA",2010-01-01,30,NA
"TONGA",2014-01-01,51,NA
"TONGA",2015-01-01,1559,NA
"TONGA",2017-01-01,100,NA
"TONGA",2017-04-01,0,NA
"TONGA",2017-05-01,0,NA
"TONGA",2017-06-01,3,NA
"TONGA",2017-07-01,0,NA
"TONGA",2017-08-01,0,NA
"TONGA",2017-09-01,0,NA
"TONGA",2017-10-01,0,NA
"TONGA",2017-11-01,0,NA
"TONGA",2017-12-01,0,NA
"TONGA",2018-01-01,83,NA
"TONGA",2018-02-01,101,NA
"TONGA",2018-03-01,65,NA
"TONGA",2018-04-01,77,NA
"TONGA",2018-05-01,18,NA
"TONGA",2018-06-01,24,NA
"TONGA",2018-07-01,8,NA
"TONGA",2018-08-01,2,NA
"TONGA",2018-09-01,0,NA
"TONGA",2018-10-01,3,NA
"TONGA",2018-11-01,0,NA
"TONGA",2018-12-01,0,NA
"TONGA",2019-01-01,0,NA
"TONGA",2019-02-01,0,NA
"TONGA",2019-03-01,0,NA
"TONGA",2019-04-01,0,NA
"TONGA",2019-05-01,0,NA
"TONGA",2019-06-01,1,NA
"TONGA",2019-07-01,3,NA
"TONGA",2019-08-01,0,NA
"TONGA",2019-09-01,0,NA
"TONGA",2019-10-01,0,NA
"TONGA",2019-12-01,0,NA
"TONGA",2020-01-01,0,NA
"TONGA",2020-02-01,1,NA
"TONGA",2020-03-01,0,NA
"TONGA",2020-04-01,0,NA
"TONGA",2020-05-01,0,NA
"TONGA",2020-06-01,0,NA
"TONGA",2020-09-01,0,NA
"TONGA",2021-10-01,0,NA
"TONGA",2021-11-01,0,NA
"TONGA",2021-12-01,0,NA
"TONGA",2022-01-01,0,NA
"TONGA",2022-02-01,0,NA
"TONGA",2022-03-01,0,NA
"TONGA",2022-05-01,0,NA
"TONGA",2022-09-01,631,NA
"TONGA",2022-10-01,473,NA
"TONGA",2022-11-01,103,NA
"TONGA",2022-12-01,23,NA
"TONGA",2023-01-01,230,NA
"TONGA",2023-02-01,509,NA
"TONGA",2023-03-01,630,NA
"TONGA",2023-04-01,318,NA
"TONGA",2023-05-01,336,NA
"TONGA",2023-06-01,118,NA
"TRINIDAD AND TOBAGO",1978-01-01,373,NA
"TRINIDAD AND TOBAGO",1980-01-01,0,NA
"TRINIDAD AND TOBAGO",1981-01-01,15,NA
"TRINIDAD AND TOBAGO",1982-01-01,16,NA
"TRINIDAD AND TOBAGO",1983-01-01,117,NA
"TRINIDAD AND TOBAGO",1984-01-01,31,NA
"TRINIDAD AND TOBAGO",1985-01-01,5,NA
"TRINIDAD AND TOBAGO",1986-01-01,145,NA
"TRINIDAD AND TOBAGO",1987-01-01,125,NA
"TRINIDAD AND TOBAGO",1988-01-01,80,NA
"TRINIDAD AND TOBAGO",1989-01-01,11,NA
"TRINIDAD AND TOBAGO",1990-01-01,526,NA
"TRINIDAD AND TOBAGO",1991-01-01,36,NA
"TRINIDAD AND TOBAGO",1992-01-01,116,NA
"TRINIDAD AND TOBAGO",1993-01-01,268,NA
"TRINIDAD AND TOBAGO",1994-01-01,48,NA
"TRINIDAD AND TOBAGO",1995-01-01,312,NA
"TRINIDAD AND TOBAGO",1996-01-01,3983,NA
"TRINIDAD AND TOBAGO",1997-01-01,1396,NA
"TRINIDAD AND TOBAGO",1998-01-01,3120,NA
"TRINIDAD AND TOBAGO",1999-01-01,1330,NA
"TRINIDAD AND TOBAGO",2000-01-01,2066,NA
"TRINIDAD AND TOBAGO",2001-01-01,2244,NA
"TRINIDAD AND TOBAGO",2002-01-01,6246,NA
"TRINIDAD AND TOBAGO",2003-01-01,2289,NA
"TRINIDAD AND TOBAGO",2004-01-01,546,NA
"TRINIDAD AND TOBAGO",2005-01-01,411,NA
"TRINIDAD AND TOBAGO",2006-01-01,37,NA
"TRINIDAD AND TOBAGO",2007-01-01,47,NA
"TRINIDAD AND TOBAGO",2008-01-01,2366,NA
"TRINIDAD AND TOBAGO",2009-01-01,24,NA
"TRINIDAD AND TOBAGO",2010-01-01,2497,NA
"TRINIDAD AND TOBAGO",2011-01-01,1243,NA
"TRINIDAD AND TOBAGO",2012-01-01,0,NA
"TRINIDAD AND TOBAGO",2013-01-01,0,NA
"TRINIDAD AND TOBAGO",2016-11-01,99,NA
"TRINIDAD AND TOBAGO",2016-12-01,0,NA
"TRINIDAD AND TOBAGO",2017-04-01,5,NA
"TRINIDAD AND TOBAGO",2017-12-01,0,NA
"TRINIDAD AND TOBAGO",2019-02-01,0,NA
"TRINIDAD AND TOBAGO",2019-03-01,0,NA
"TRINIDAD AND TOBAGO",2019-04-01,0,NA
"TRINIDAD AND TOBAGO",2019-05-01,0,NA
"TRINIDAD AND TOBAGO",2019-06-01,0,NA
"TRINIDAD AND TOBAGO",2019-07-01,0,NA
"TRINIDAD AND TOBAGO",2019-08-01,192,NA
"TRINIDAD AND TOBAGO",2019-09-01,16,NA
"TRINIDAD AND TOBAGO",2019-10-01,22,NA
"TRINIDAD AND TOBAGO",2019-12-01,0,NA
"TRINIDAD AND TOBAGO",2020-09-01,0,NA
"TRINIDAD AND TOBAGO",2020-10-01,0,NA
"TRINIDAD AND TOBAGO",2020-11-01,0,NA
"TRINIDAD AND TOBAGO",2020-12-01,0,NA
"TRINIDAD AND TOBAGO",2021-08-01,0,NA
"TRINIDAD AND TOBAGO",2021-09-01,0,NA
"TRINIDAD AND TOBAGO",2021-10-01,0,NA
"TRINIDAD AND TOBAGO",2021-12-01,0,NA
"TRINIDAD AND TOBAGO",2022-08-01,6,NA
"TRINIDAD AND TOBAGO",2022-09-01,0,NA
"TRINIDAD AND TOBAGO",2022-10-01,0,NA
"TURKS AND CAICOS ISLANDS",1974-01-01,30,NA
"TURKS AND CAICOS ISLANDS",1990-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1991-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1992-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1993-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1994-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1995-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1996-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1997-01-01,0,NA
"TURKS AND CAICOS ISLANDS",1999-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2000-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2001-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2002-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2003-01-01,2,NA
"TURKS AND CAICOS ISLANDS",2004-01-01,1,NA
"TURKS AND CAICOS ISLANDS",2005-01-01,1,NA
"TURKS AND CAICOS ISLANDS",2006-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2007-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2008-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2009-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2010-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2011-01-01,24,NA
"TURKS AND CAICOS ISLANDS",2012-01-01,14,NA
"TURKS AND CAICOS ISLANDS",2013-01-01,5,NA
"TURKS AND CAICOS ISLANDS",2016-04-01,0,NA
"TURKS AND CAICOS ISLANDS",2016-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2016-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2017-09-01,0,NA
"TURKS AND CAICOS ISLANDS",2017-10-01,0,NA
"TURKS AND CAICOS ISLANDS",2017-12-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-02-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-03-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-04-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-07-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-08-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-09-01,0,NA
"TURKS AND CAICOS ISLANDS",2018-12-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-02-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-03-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-07-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-08-01,1,NA
"TURKS AND CAICOS ISLANDS",2019-09-01,5,NA
"TURKS AND CAICOS ISLANDS",2019-10-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-11-01,0,NA
"TURKS AND CAICOS ISLANDS",2019-12-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-04-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-07-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-10-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-11-01,0,NA
"TURKS AND CAICOS ISLANDS",2020-12-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-03-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-04-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-07-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-08-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-09-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-10-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-11-01,0,NA
"TURKS AND CAICOS ISLANDS",2021-12-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-01-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-02-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-03-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-04-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-05-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-06-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-07-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-08-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-09-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-10-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-11-01,0,NA
"TURKS AND CAICOS ISLANDS",2022-12-01,0,NA
"TUVALU",1980-01-01,15,NA
"TUVALU",1981-01-01,0,NA
"TUVALU",1982-01-01,0,NA
"TUVALU",1983-01-01,0,NA
"TUVALU",1984-01-01,0,NA
"TUVALU",1991-01-01,19,NA
"TUVALU",1992-01-01,811,NA
"TUVALU",1994-01-01,0,NA
"TUVALU",1995-01-01,0,NA
"TUVALU",1996-01-01,0,NA
"TUVALU",1998-01-01,2,NA
"TUVALU",1999-01-01,0,NA
"TUVALU",2000-01-01,0,NA
"TUVALU",2001-01-01,0,NA
"TUVALU",2002-01-01,0,NA
"TUVALU",2003-01-01,0,NA
"TUVALU",2004-01-01,0,NA
"TUVALU",2007-01-01,0,NA
"TUVALU",2009-01-01,0,NA
"TUVALU",2010-01-01,0,NA
"TUVALU",2017-04-01,0,NA
"TUVALU",2017-05-01,0,NA
"TUVALU",2017-06-01,0,NA
"TUVALU",2017-07-01,0,NA
"TUVALU",2017-08-01,0,NA
"TUVALU",2017-11-01,0,NA
"TUVALU",2017-12-01,0,NA
"TUVALU",2018-01-01,0,NA
"TUVALU",2018-02-01,0,NA
"TUVALU",2018-04-01,0,NA
"TUVALU",2018-05-01,0,NA
"TUVALU",2018-06-01,0,NA
"TUVALU",2018-08-01,0,NA
"TUVALU",2018-10-01,0,NA
"TUVALU",2018-11-01,0,NA
"TUVALU",2019-01-01,522,NA
"TUVALU",2019-02-01,0,NA
"TUVALU",2019-03-01,0,NA
"TUVALU",2019-04-01,4,NA
"TUVALU",2019-05-01,38,NA
"TUVALU",2019-06-01,46,NA
"TUVALU",2019-07-01,18,NA
"TUVALU",2019-08-01,14,NA
"TUVALU",2019-09-01,4,NA
"TUVALU",2019-10-01,0,NA
"TUVALU",2019-12-01,0,NA
"TUVALU",2020-02-01,0,NA
"TUVALU",2020-03-01,2,NA
"TUVALU",2020-04-01,2,NA
"TUVALU",2020-05-01,1,NA
"TUVALU",2020-09-01,0,NA
"TUVALU",2021-10-01,0,NA
"TUVALU",2021-11-01,0,NA
"TUVALU",2022-04-01,0,NA
"TUVALU",2022-06-01,0,NA
"TUVALU",2022-09-01,93,NA
"TUVALU",2023-03-01,6,NA
"TUVALU",2023-04-01,57,NA
"TUVALU",2023-05-01,11,NA
"UNITED STATES OF AMERICA",1924-01-01,1,NA
"UNITED STATES OF AMERICA",1924-02-01,2,NA
"UNITED STATES OF AMERICA",1924-04-01,1,NA
"UNITED STATES OF AMERICA",1924-07-01,2,NA
"UNITED STATES OF AMERICA",1924-08-01,9,NA
"UNITED STATES OF AMERICA",1924-09-01,4,NA
"UNITED STATES OF AMERICA",1925-01-01,8,NA
"UNITED STATES OF AMERICA",1995-01-01,7,NA
"UNITED STATES OF AMERICA",2001-01-01,96,NA
"UNITED STATES OF AMERICA",2002-01-01,29,NA
"UNITED STATES OF AMERICA",2003-01-01,40,NA
"UNITED STATES OF AMERICA",2006-01-01,143,NA
"UNITED STATES OF AMERICA",2007-01-01,488,NA
"UNITED STATES OF AMERICA",2008-01-01,0,NA
"UNITED STATES OF AMERICA",2009-01-01,3,NA
"UNITED STATES OF AMERICA",2010-01-01,65,NA
"UNITED STATES OF AMERICA",2011-01-01,7,NA
"UNITED STATES OF AMERICA",2012-01-01,186,NA
"UNITED STATES OF AMERICA",2013-01-01,543,NA
"UNITED STATES OF AMERICA",2013-12-01,9,NA
"UNITED STATES OF AMERICA",2014-01-01,45,NA
"UNITED STATES OF AMERICA",2014-02-01,26,NA
"UNITED STATES OF AMERICA",2014-03-01,25,NA
"UNITED STATES OF AMERICA",2014-04-01,24,NA
"UNITED STATES OF AMERICA",2014-05-01,35,NA
"UNITED STATES OF AMERICA",2014-06-01,74,NA
"UNITED STATES OF AMERICA",2014-07-01,76,NA
"UNITED STATES OF AMERICA",2014-08-01,84,NA
"UNITED STATES OF AMERICA",2014-09-01,46,NA
"UNITED STATES OF AMERICA",2014-10-01,95,NA
"UNITED STATES OF AMERICA",2014-11-01,111,NA
"UNITED STATES OF AMERICA",2014-12-01,18,NA
"UNITED STATES OF AMERICA",2015-01-01,3,NA
"UNITED STATES OF AMERICA",2015-02-01,0,NA
"UNITED STATES OF AMERICA",2015-03-01,113,NA
"UNITED STATES OF AMERICA",2015-04-01,27,NA
"UNITED STATES OF AMERICA",2015-05-01,39,NA
"UNITED STATES OF AMERICA",2015-06-01,55,NA
"UNITED STATES OF AMERICA",2015-07-01,73,NA
"UNITED STATES OF AMERICA",2015-08-01,98,NA
"UNITED STATES OF AMERICA",2015-09-01,77,NA
"UNITED STATES OF AMERICA",2015-10-01,130,NA
"UNITED STATES OF AMERICA",2015-11-01,197,NA
"UNITED STATES OF AMERICA",2015-12-01,133,NA
"UNITED STATES OF AMERICA",2016-01-01,169,NA
"UNITED STATES OF AMERICA",2016-02-01,72,NA
"UNITED STATES OF AMERICA",2016-03-01,69,NA
"UNITED STATES OF AMERICA",2016-04-01,43,NA
"UNITED STATES OF AMERICA",2016-05-01,83,NA
"UNITED STATES OF AMERICA",2016-06-01,70,NA
"UNITED STATES OF AMERICA",2016-07-01,161,NA
"UNITED STATES OF AMERICA",2016-08-01,114,NA
"UNITED STATES OF AMERICA",2016-09-01,82,NA
"UNITED STATES OF AMERICA",2016-10-01,60,NA
"UNITED STATES OF AMERICA",2016-11-01,38,NA
"UNITED STATES OF AMERICA",2016-12-01,29,NA
"UNITED STATES OF AMERICA",2017-01-01,32,NA
"UNITED STATES OF AMERICA",2017-02-01,18,NA
"UNITED STATES OF AMERICA",2017-03-01,12,NA
"UNITED STATES OF AMERICA",2017-04-01,16,NA
"UNITED STATES OF AMERICA",2017-05-01,19,NA
"UNITED STATES OF AMERICA",2017-06-01,23,NA
